"portnum","prot","ipproto","name","description"
1589,6,"tcp","vqp","VQP"
1589,17,"udp","vqp","VQP"
1590,6,"tcp","gemini-lm","gemini-lm"
1590,17,"udp","gemini-lm","gemini-lm"
1591,6,"tcp","ncpm-pm","ncpm-pm"
1591,17,"udp","ncpm-pm","ncpm-pm"
1592,6,"tcp","commonspace","commonspace"
1592,17,"udp","commonspace","commonspace"
1593,6,"tcp","mainsoft-lm","mainsoft-lm"
1593,17,"udp","mainsoft-lm","mainsoft-lm"
1594,6,"tcp","sixtrak","sixtrak"
1594,17,"udp","sixtrak","sixtrak"
1595,6,"tcp","radio","radio"
1595,17,"udp","radio","radio"
1596,6,"tcp","radio-sm","radio-sm"
1596,17,"udp","radio-bc","radio-bc"
1597,6,"tcp","orbplus-iiop","orbplus-iiop"
1597,17,"udp","orbplus-iiop","orbplus-iiop"
1598,6,"tcp","picknfs","picknfs"
1598,17,"udp","picknfs","picknfs"
1599,6,"tcp","simbaservices","simbaservices"
1599,17,"udp","simbaservices","simbaservices"
1600,6,"tcp","issd","issd"
1600,17,"udp","issd","issd"
1601,6,"tcp","aas","aas"
1601,17,"udp","aas","aas"
1602,6,"tcp","inspect","inspect"
1602,17,"udp","inspect","inspect"
1603,6,"tcp","picodbc","pickodbc"
1603,17,"udp","picodbc","pickodbc"
1604,6,"tcp","icabrowser","icabrowser"
1604,17,"udp","icabrowser","icabrowser"
1605,6,"tcp","slp","Salutation Manager (Salutation Protocol)"
1605,17,"udp","slp","Salutation Manager (Salutation Protocol)"
1606,6,"tcp","slm-api","Salutation Manager (SLM-API)"
1606,17,"udp","slm-api","Salutation Manager (SLM-API)"
1607,6,"tcp","stt","stt"
1607,17,"udp","stt","stt"
1608,6,"tcp","smart-lm","Smart Corp. License Manager"
1608,17,"udp","smart-lm","Smart Corp. License Manager"
1609,6,"tcp","isysg-lm","isysg-lm"
1609,17,"udp","isysg-lm","isysg-lm"
1610,6,"tcp","taurus-wh","taurus-wh"
1610,17,"udp","taurus-wh","taurus-wh"
1611,6,"tcp","ill","Inter Library Loan"
1611,17,"udp","ill","Inter Library Loan"
1612,6,"tcp","netbill-trans","NetBill Transaction Server"
1612,17,"udp","netbill-trans","NetBill Transaction Server"
1613,6,"tcp","netbill-keyrep","NetBill Key Repository"
1613,17,"udp","netbill-keyrep","NetBill Key Repository"
1614,6,"tcp","netbill-cred","NetBill Credential Server"
1614,17,"udp","netbill-cred","NetBill Credential Server"
1615,6,"tcp","netbill-auth","NetBill Authorization Server"
1615,17,"udp","netbill-auth","NetBill Authorization Server"
1616,6,"tcp","netbill-prod","NetBill Product Server"
1616,17,"udp","netbill-prod","NetBill Product Server"
1617,6,"tcp","nimrod-agent","Nimrod Inter-Agent Communication"
1617,17,"udp","nimrod-agent","Nimrod Inter-Agent Communication"
1618,6,"tcp","skytelnet","skytelnet"
1618,17,"udp","skytelnet","skytelnet"
1619,6,"tcp","xs-openstorage","xs-openstorage"
1619,17,"udp","xs-openstorage","xs-openstorage"
1620,6,"tcp","faxportwinport","faxportwinport"
1620,17,"udp","faxportwinport","faxportwinport"
1621,6,"tcp","softdataphone","softdataphone"
1621,17,"udp","softdataphone","softdataphone"
1622,6,"tcp","ontime","ontime"
1622,17,"udp","ontime","ontime"
1623,6,"tcp","jaleosnd","jaleosnd"
1623,17,"udp","jaleosnd","jaleosnd"
1624,6,"tcp","udp-sr-port","udp-sr-port"
1624,17,"udp","udp-sr-port","udp-sr-port"
1625,6,"tcp","svs-omagent","svs-omagent"
1625,17,"udp","svs-omagent","svs-omagent"
1626,6,"tcp","shockwave","Shockwave"
1626,17,"udp","shockwave","Shockwave"
1627,6,"tcp","t128-gateway","T.128 Gateway"
1627,17,"udp","t128-gateway","T.128 Gateway"
1628,6,"tcp","lontalk-norm","LonTalk normal"
1628,17,"udp","lontalk-norm","LonTalk normal"
1629,6,"tcp","lontalk-urgnt","LonTalk urgent"
1629,17,"udp","lontalk-urgnt","LonTalk urgent"
1630,6,"tcp","oraclenet8cman","Oracle Net8 Cman"
1630,17,"udp","oraclenet8cman","Oracle Net8 Cman"
1631,6,"tcp","visitview","Visit view"
1631,17,"udp","visitview","Visit view"
1632,6,"tcp","pammratc","PAMMRATC"
1632,17,"udp","pammratc","PAMMRATC"
1633,6,"tcp","pammrpc","PAMMRPC"
1633,17,"udp","pammrpc","PAMMRPC"
1634,6,"tcp","loaprobe","Log On America Probe"
1634,17,"udp","loaprobe","Log On America Probe"
1635,6,"tcp","edb-server1","EDB Server 1"
1635,17,"udp","edb-server1","EDB Server 1"
1636,6,"tcp","isdc","ISP shared public data control"
1636,17,"udp","isdc","ISP shared public data control"
1637,6,"tcp","islc","ISP shared local data control"
1637,17,"udp","islc","ISP shared local data control"
1638,6,"tcp","ismc","ISP shared management control"
1638,17,"udp","ismc","ISP shared management control"
1639,6,"tcp","cert-initiator","cert-initiator"
1639,17,"udp","cert-initiator","cert-initiator"
1640,6,"tcp","cert-responder","cert-responder"
1640,17,"udp","cert-responder","cert-responder"
1641,6,"tcp","invision","InVision"
1641,17,"udp","invision","InVision"
1642,6,"tcp","isis-am","isis-am"
1642,17,"udp","isis-am","isis-am"
1643,6,"tcp","isis-ambc","isis-ambc"
1643,17,"udp","isis-ambc","isis-ambc"
1644,6,"tcp","saiseh","Satellite-data Acquisition System 4"
1644,17,"udp","saiseh","Satellite-data Acquisition System 4"
1645,6,"tcp","sightline","SightLine"
1645,17,"udp","sightline","SightLine"
1646,6,"tcp","sa-msg-port","sa-msg-port"
1646,17,"udp","sa-msg-port","sa-msg-port"
1647,6,"tcp","rsap","rsap"
1647,17,"udp","rsap","rsap"
1648,6,"tcp","concurrent-lm","concurrent-lm"
1648,17,"udp","concurrent-lm","concurrent-lm"
1649,6,"tcp","kermit","kermit"
1649,17,"udp","kermit","kermit"
1650,6,"tcp","nkd","nkdn"
1650,17,"udp","nkd","nkd"
1651,6,"tcp","shiva-confsrvr","shiva_confsrvr
IANA assigned this well-formed service name as a replacement for ""shiva_confsrvr""."
1651,6,"tcp","shiva_confsrvr","shiva_confsrvr"
1651,17,"udp","shiva-confsrvr","shiva_confsrvr
IANA assigned this well-formed service name as a replacement for ""shiva_confsrvr""."
1651,17,"udp","shiva_confsrvr","shiva_confsrvr"
1652,6,"tcp","xnmp","xnmp"
1652,17,"udp","xnmp","xnmp"
1653,6,"tcp","alphatech-lm","alphatech-lm"
1653,17,"udp","alphatech-lm","alphatech-lm"
1654,6,"tcp","stargatealerts","stargatealerts"
1654,17,"udp","stargatealerts","stargatealerts"
1655,6,"tcp","dec-mbadmin","dec-mbadmin"
1655,17,"udp","dec-mbadmin","dec-mbadmin"
1656,6,"tcp","dec-mbadmin-h","dec-mbadmin-h"
1656,17,"udp","dec-mbadmin-h","dec-mbadmin-h"
1657,6,"tcp","fujitsu-mmpdc","fujitsu-mmpdc"
1657,17,"udp","fujitsu-mmpdc","fujitsu-mmpdc"
1658,6,"tcp","sixnetudr","sixnetudr"
1658,17,"udp","sixnetudr","sixnetudr"
1659,6,"tcp","sg-lm","Silicon Grail License Manager"
1659,17,"udp","sg-lm","Silicon Grail License Manager"
1660,6,"tcp","skip-mc-gikreq","skip-mc-gikreq"
1660,17,"udp","skip-mc-gikreq","skip-mc-gikreq"
1661,6,"tcp","netview-aix-1","netview-aix-1"
1661,17,"udp","netview-aix-1","netview-aix-1"
1662,6,"tcp","netview-aix-2","netview-aix-2"
1662,17,"udp","netview-aix-2","netview-aix-2"
1663,6,"tcp","netview-aix-3","netview-aix-3"
1663,17,"udp","netview-aix-3","netview-aix-3"
1664,6,"tcp","netview-aix-4","netview-aix-4"
1664,17,"udp","netview-aix-4","netview-aix-4"
1665,6,"tcp","netview-aix-5","netview-aix-5"
1665,17,"udp","netview-aix-5","netview-aix-5"
1666,6,"tcp","netview-aix-6","netview-aix-6"
1666,17,"udp","netview-aix-6","netview-aix-6"
1667,6,"tcp","netview-aix-7","netview-aix-7"
1667,17,"udp","netview-aix-7","netview-aix-7"
1668,6,"tcp","netview-aix-8","netview-aix-8"
1668,17,"udp","netview-aix-8","netview-aix-8"
1669,6,"tcp","netview-aix-9","netview-aix-9"
1669,17,"udp","netview-aix-9","netview-aix-9"
1670,6,"tcp","netview-aix-10","netview-aix-10"
1670,17,"udp","netview-aix-10","netview-aix-10"
1671,6,"tcp","netview-aix-11","netview-aix-11"
1671,17,"udp","netview-aix-11","netview-aix-11"
1672,6,"tcp","netview-aix-12","netview-aix-12"
1672,17,"udp","netview-aix-12","netview-aix-12"
1673,6,"tcp","proshare-mc-1","Intel Proshare Multicast"
1673,17,"udp","proshare-mc-1","Intel Proshare Multicast"
1674,6,"tcp","proshare-mc-2","Intel Proshare Multicast"
1674,17,"udp","proshare-mc-2","Intel Proshare Multicast"
1675,6,"tcp","pdp","Pacific Data Products"
1675,17,"udp","pdp","Pacific Data Products"
1676,6,"tcp","netcomm1","netcomm1"
1676,17,"udp","netcomm2","netcomm2"
1677,6,"tcp","groupwise","groupwise"
1677,17,"udp","groupwise","groupwise"
1678,6,"tcp","prolink","prolink"
1678,17,"udp","prolink","prolink"
1679,6,"tcp","darcorp-lm","darcorp-lm"
1679,17,"udp","darcorp-lm","darcorp-lm"
1680,6,"tcp","microcom-sbp","microcom-sbp"
1680,17,"udp","microcom-sbp","microcom-sbp"
1681,6,"tcp","sd-elmd","sd-elmd"
1681,17,"udp","sd-elmd","sd-elmd"
1682,6,"tcp","lanyon-lantern","lanyon-lantern"
1682,17,"udp","lanyon-lantern","lanyon-lantern"
1683,6,"tcp","ncpm-hip","ncpm-hip"
1683,17,"udp","ncpm-hip","ncpm-hip"
1684,6,"tcp","snaresecure","SnareSecure"
1684,17,"udp","snaresecure","SnareSecure"
1685,6,"tcp","n2nremote","n2nremote"
1685,17,"udp","n2nremote","n2nremote"
1686,6,"tcp","cvmon","cvmon"
1686,17,"udp","cvmon","cvmon"
1687,6,"tcp","nsjtp-ctrl","nsjtp-ctrl"
1687,17,"udp","nsjtp-ctrl","nsjtp-ctrl"
1688,6,"tcp","nsjtp-data","nsjtp-data"
1688,17,"udp","nsjtp-data","nsjtp-data"
1689,6,"tcp","firefox","firefox"
1689,17,"udp","firefox","firefox"
1690,6,"tcp","ng-umds","ng-umds"
1690,17,"udp","ng-umds","ng-umds"
1691,6,"tcp","empire-empuma","empire-empuma"
1691,17,"udp","empire-empuma","empire-empuma"
1692,6,"tcp","sstsys-lm","sstsys-lm"
1692,17,"udp","sstsys-lm","sstsys-lm"
1693,6,"tcp","rrirtr","rrirtr"
1693,17,"udp","rrirtr","rrirtr"
1694,6,"tcp","rrimwm","rrimwm"
1694,17,"udp","rrimwm","rrimwm"
1695,6,"tcp","rrilwm","rrilwm"
1695,17,"udp","rrilwm","rrilwm"
1696,6,"tcp","rrifmm","rrifmm"
1696,17,"udp","rrifmm","rrifmm"
1697,6,"tcp","rrisat","rrisat"
1697,17,"udp","rrisat","rrisat"
1698,6,"tcp","rsvp-encap-1","RSVP-ENCAPSULATION-1"
1698,17,"udp","rsvp-encap-1","RSVP-ENCAPSULATION-1"
1699,6,"tcp","rsvp-encap-2","RSVP-ENCAPSULATION-2"
1699,17,"udp","rsvp-encap-2","RSVP-ENCAPSULATION-2"
1700,6,"tcp","mps-raft","mps-raft"
1700,17,"udp","mps-raft","mps-raft"
1701,6,"tcp","l2f","l2f"
1701,17,"udp","l2f","l2f"
1701,6,"tcp","l2tp","l2tp"
1701,17,"udp","l2tp","l2tp"
1702,6,"tcp","deskshare","deskshare"
1702,17,"udp","deskshare","deskshare"
1703,6,"tcp","hb-engine","hb-engine"
1703,17,"udp","hb-engine","hb-engine"
1704,6,"tcp","bcs-broker","bcs-broker"
1704,17,"udp","bcs-broker","bcs-broker"
1705,6,"tcp","slingshot","slingshot"
1705,17,"udp","slingshot","slingshot"
1706,6,"tcp","jetform","jetform"
1706,17,"udp","jetform","jetform"
1707,6,"tcp","vdmplay","vdmplay"
1707,17,"udp","vdmplay","vdmplay"
1708,6,"tcp","gat-lmd","gat-lmd"
1708,17,"udp","gat-lmd","gat-lmd"
1709,6,"tcp","centra","centra"
1709,17,"udp","centra","centra"
1710,6,"tcp","impera","impera"
1710,17,"udp","impera","impera"
1711,6,"tcp","pptconference","pptconference"
1711,17,"udp","pptconference","pptconference"
1712,6,"tcp","registrar","resource monitoring service"
1712,17,"udp","registrar","resource monitoring service"
1713,6,"tcp","conferencetalk","ConferenceTalk"
1713,17,"udp","conferencetalk","ConferenceTalk"
1714,6,"tcp","sesi-lm","sesi-lm"
1714,17,"udp","sesi-lm","sesi-lm"
1715,6,"tcp","houdini-lm","houdini-lm"
1715,17,"udp","houdini-lm","houdini-lm"
1716,6,"tcp","xmsg","xmsg"
1716,17,"udp","xmsg","xmsg"
1717,6,"tcp","fj-hdnet","fj-hdnet"
1717,17,"udp","fj-hdnet","fj-hdnet"
1718,6,"tcp","h323gatedisc","H.323 Multicast Gatekeeper Discover"
1718,17,"udp","h323gatedisc","H.323 Multicast Gatekeeper Discover"
1719,6,"tcp","h323gatestat","H.323 Unicast Gatekeeper Signaling"
1719,17,"udp","h323gatestat","H.323 Unicast Gatekeeper Signaling"
1720,6,"tcp","h323hostcall","H.323 Call Control Signalling"
1720,17,"udp","h323hostcall","H.323 Call Control Signalling"
1720,132,"sctp","h323hostcall","H.323 Call Control"
1721,6,"tcp","caicci","caicci"
1721,17,"udp","caicci","caicci"
1722,6,"tcp","hks-lm","HKS License Manager"
1722,17,"udp","hks-lm","HKS License Manager"
1723,6,"tcp","pptp","pptp"
1723,17,"udp","pptp","pptp"
1724,6,"tcp","csbphonemaster","csbphonemaster"
1724,17,"udp","csbphonemaster","csbphonemaster"
1725,6,"tcp","iden-ralp","iden-ralp"
1725,17,"udp","iden-ralp","iden-ralp"
1726,6,"tcp","iberiagames","IBERIAGAMES"
1726,17,"udp","iberiagames","IBERIAGAMES"
1727,6,"tcp","winddx","winddx"
1727,17,"udp","winddx","winddx"
1728,6,"tcp","telindus","TELINDUS"
1728,17,"udp","telindus","TELINDUS"
1729,6,"tcp","citynl","CityNL License Management"
1729,17,"udp","citynl","CityNL License Management"
1730,6,"tcp","roketz","roketz"
1730,17,"udp","roketz","roketz"
1731,6,"tcp","msiccp","MSICCP"
1731,17,"udp","msiccp","MSICCP"
1732,6,"tcp","proxim","proxim"
1732,17,"udp","proxim","proxim"
1733,6,"tcp","siipat","SIMS - SIIPAT Protocol for Alarm Transmission"
1733,17,"udp","siipat","SIMS - SIIPAT Protocol for Alarm Transmission"
1734,6,"tcp","cambertx-lm","Camber Corporation License Management"
1734,17,"udp","cambertx-lm","Camber Corporation License Management"
1735,6,"tcp","privatechat","PrivateChat"
1735,17,"udp","privatechat","PrivateChat"
1736,6,"tcp","street-stream","street-stream"
1736,17,"udp","street-stream","street-stream"
1737,6,"tcp","ultimad","ultimad"
1737,17,"udp","ultimad","ultimad"
1738,6,"tcp","gamegen1","GameGen1"
1738,17,"udp","gamegen1","GameGen1"
1739,6,"tcp","webaccess","webaccess"
1739,17,"udp","webaccess","webaccess"
1740,6,"tcp","encore","encore"
1740,17,"udp","encore","encore"
1741,6,"tcp","cisco-net-mgmt","cisco-net-mgmt"
1741,17,"udp","cisco-net-mgmt","cisco-net-mgmt"
1742,6,"tcp","3Com-nsd","3Com-nsd"
1742,17,"udp","3Com-nsd","3Com-nsd"
1743,6,"tcp","cinegrfx-lm","Cinema Graphics License Manager"
1743,17,"udp","cinegrfx-lm","Cinema Graphics License Manager"
1744,6,"tcp","ncpm-ft","ncpm-ft"
1744,17,"udp","ncpm-ft","ncpm-ft"
1745,6,"tcp","remote-winsock","remote-winsock"
1745,17,"udp","remote-winsock","remote-winsock"
1746,6,"tcp","ftrapid-1","ftrapid-1"
1746,17,"udp","ftrapid-1","ftrapid-1"
1747,6,"tcp","ftrapid-2","ftrapid-2"
1747,17,"udp","ftrapid-2","ftrapid-2"
1748,6,"tcp","oracle-em1","oracle-em1"
1748,17,"udp","oracle-em1","oracle-em1"
1749,6,"tcp","aspen-services","aspen-services"
1749,17,"udp","aspen-services","aspen-services"
1750,6,"tcp","sslp","Simple Socket Library's PortMaster"
1750,17,"udp","sslp","Simple Socket Library's PortMaster"
1751,6,"tcp","swiftnet","SwiftNet"
1751,17,"udp","swiftnet","SwiftNet"
1752,6,"tcp","lofr-lm","Leap of Faith Research License Manager"
1752,17,"udp","lofr-lm","Leap of Faith Research License Manager"
1753,6,"tcp","predatar-comms","Predatar Comms Service"
1754,6,"tcp","oracle-em2","oracle-em2"
1754,17,"udp","oracle-em2","oracle-em2"
1755,6,"tcp","ms-streaming","ms-streaming"
1755,17,"udp","ms-streaming","ms-streaming"
1756,6,"tcp","capfast-lmd","capfast-lmd"
1756,17,"udp","capfast-lmd","capfast-lmd"
1757,6,"tcp","cnhrp","cnhrp"
1757,17,"udp","cnhrp","cnhrp"
1758,6,"tcp","tftp-mcast","tftp-mcast"
1758,17,"udp","tftp-mcast","tftp-mcast"
1759,6,"tcp","spss-lm","SPSS License Manager"
1759,17,"udp","spss-lm","SPSS License Manager"
1760,6,"tcp","www-ldap-gw","www-ldap-gw"
1760,17,"udp","www-ldap-gw","www-ldap-gw"
1761,6,"tcp","cft-0","cft-0"
1761,17,"udp","cft-0","cft-0"
1762,6,"tcp","cft-1","cft-1"
1762,17,"udp","cft-1","cft-1"
1763,6,"tcp","cft-2","cft-2"
1763,17,"udp","cft-2","cft-2"
1764,6,"tcp","cft-3","cft-3"
1764,17,"udp","cft-3","cft-3"
1765,6,"tcp","cft-4","cft-4"
1765,17,"udp","cft-4","cft-4"
1766,6,"tcp","cft-5","cft-5"
1766,17,"udp","cft-5","cft-5"
1767,6,"tcp","cft-6","cft-6"
1767,17,"udp","cft-6","cft-6"
1768,6,"tcp","cft-7","cft-7"
1768,17,"udp","cft-7","cft-7"
1769,6,"tcp","bmc-net-adm","bmc-net-adm"
1769,17,"udp","bmc-net-adm","bmc-net-adm"
1770,6,"tcp","bmc-net-svc","bmc-net-svc"
1770,17,"udp","bmc-net-svc","bmc-net-svc"
1771,6,"tcp","vaultbase","vaultbase"
1771,17,"udp","vaultbase","vaultbase"
1772,6,"tcp","essweb-gw","EssWeb Gateway"
1772,17,"udp","essweb-gw","EssWeb Gateway"
1773,6,"tcp","kmscontrol","KMSControl"
1773,17,"udp","kmscontrol","KMSControl"
1774,6,"tcp","global-dtserv","global-dtserv"
1774,17,"udp","global-dtserv","global-dtserv"
1775,6,"tcp","vdab","data interchange between visual processing containers"
1776,6,"tcp","femis","Federal Emergency Management Information System"
1776,17,"udp","femis","Federal Emergency Management Information System"
1777,6,"tcp","powerguardian","powerguardian"
1777,17,"udp","powerguardian","powerguardian"
1778,6,"tcp","prodigy-intrnet","prodigy-internet"
1778,17,"udp","prodigy-intrnet","prodigy-internet"
1779,6,"tcp","pharmasoft","pharmasoft"
1779,17,"udp","pharmasoft","pharmasoft"
1780,6,"tcp","dpkeyserv","dpkeyserv"
1780,17,"udp","dpkeyserv","dpkeyserv"
1781,6,"tcp","answersoft-lm","answersoft-lm"
1781,17,"udp","answersoft-lm","answersoft-lm"
1782,6,"tcp","hp-hcip","hp-hcip"
1782,17,"udp","hp-hcip","hp-hcip"
1783,255,"","","Decomissioned Port 04/14/00, ms"
1784,6,"tcp","finle-lm","Finle License Manager"
1784,17,"udp","finle-lm","Finle License Manager"
1785,6,"tcp","windlm","Wind River Systems License Manager"
1785,17,"udp","windlm","Wind River Systems License Manager"
1786,6,"tcp","funk-logger","funk-logger"
1786,17,"udp","funk-logger","funk-logger"
1787,6,"tcp","funk-license","funk-license"
1787,17,"udp","funk-license","funk-license"
1788,6,"tcp","psmond","psmond"
1788,17,"udp","psmond","psmond"
1789,6,"tcp","hello","hello"
1789,17,"udp","hello","hello"
1790,6,"tcp","nmsp","Narrative Media Streaming Protocol"
1790,17,"udp","nmsp","Narrative Media Streaming Protocol"
1791,6,"tcp","ea1","EA1"
1791,17,"udp","ea1","EA1"
1792,6,"tcp","ibm-dt-2","ibm-dt-2"
1792,17,"udp","ibm-dt-2","ibm-dt-2"
1793,6,"tcp","rsc-robot","rsc-robot"
1793,17,"udp","rsc-robot","rsc-robot"
1794,6,"tcp","cera-bcm","cera-bcm"
1794,17,"udp","cera-bcm","cera-bcm"
1795,6,"tcp","dpi-proxy","dpi-proxy"
1795,17,"udp","dpi-proxy","dpi-proxy"
1796,6,"tcp","vocaltec-admin","Vocaltec Server Administration"
1796,17,"udp","vocaltec-admin","Vocaltec Server Administration"
1797,6,"tcp","uma","UMA"
1797,17,"udp","uma","UMA"
1798,6,"tcp","etp","Event Transfer Protocol"
1798,17,"udp","etp","Event Transfer Protocol"
1799,6,"tcp","netrisk","NETRISK"
1799,17,"udp","netrisk","NETRISK"
1800,6,"tcp","ansys-lm","ANSYS-License manager"
1800,17,"udp","ansys-lm","ANSYS-License manager"
1801,6,"tcp","msmq","Microsoft Message Que"
1801,17,"udp","msmq","Microsoft Message Que"
1802,6,"tcp","concomp1","ConComp1"
1802,17,"udp","concomp1","ConComp1"
1803,6,"tcp","hp-hcip-gwy","HP-HCIP-GWY"
1803,17,"udp","hp-hcip-gwy","HP-HCIP-GWY"
1804,6,"tcp","enl","ENL"
1804,17,"udp","enl","ENL"
1805,6,"tcp","enl-name","ENL-Name"
1805,17,"udp","enl-name","ENL-Name"
1806,6,"tcp","musiconline","Musiconline"
1806,17,"udp","musiconline","Musiconline"
1807,6,"tcp","fhsp","Fujitsu Hot Standby Protocol"
1807,17,"udp","fhsp","Fujitsu Hot Standby Protocol"
1808,6,"tcp","oracle-vp2","Oracle-VP2"
1808,17,"udp","oracle-vp2","Oracle-VP2"
1809,6,"tcp","oracle-vp1","Oracle-VP1"
1809,17,"udp","oracle-vp1","Oracle-VP1"
1810,6,"tcp","jerand-lm","Jerand License Manager"
1810,17,"udp","jerand-lm","Jerand License Manager"
1811,6,"tcp","scientia-sdb","Scientia-SDB"
1811,17,"udp","scientia-sdb","Scientia-SDB"
1812,6,"tcp","radius","RADIUS"
1812,17,"udp","radius","RADIUS"
1813,6,"tcp","radius-acct","RADIUS Accounting"
1813,17,"udp","radius-acct","RADIUS Accounting"
1814,6,"tcp","tdp-suite","TDP Suite"
1814,17,"udp","tdp-suite","TDP Suite"
1815,6,"tcp","mmpft","MMPFT"
1815,17,"udp","mmpft","MMPFT"
1816,6,"tcp","harp","HARP"
1816,17,"udp","harp","HARP"
1817,6,"tcp","rkb-oscs","RKB-OSCS"
1817,17,"udp","rkb-oscs","RKB-OSCS"
1818,6,"tcp","etftp","Enhanced Trivial File Transfer Protocol"
1818,17,"udp","etftp","Enhanced Trivial File Transfer Protocol"
1819,6,"tcp","plato-lm","Plato License Manager"
1819,17,"udp","plato-lm","Plato License Manager"
1820,6,"tcp","mcagent","mcagent"
1820,17,"udp","mcagent","mcagent"
1821,6,"tcp","donnyworld","donnyworld"
1821,17,"udp","donnyworld","donnyworld"
1822,6,"tcp","es-elmd","es-elmd"
1822,17,"udp","es-elmd","es-elmd"
1823,6,"tcp","unisys-lm","Unisys Natural Language License Manager"
